"HBCx14_Cisplatin1","HBCx14_chemonaive1","HBCx14_Cisplatin2","HBCx14_chemonaive2","HBCx14_Cisplatin3","HBCx14_Cisplatin4","HBCx14_Cisplatin5","HBCx14_chemonaive3","Symbol"
0,0,0,0,0,0,0,0,"VTI1BP3"
0,0,0,0,0,0,0,0,"CR383656.11"
9,3,4,6,7,7,2,5,"AC078923.1"
0,0,0,0,0,0,0,0,"ARHGAP42P4"
0,0,0,0,0,0,0,0,"AL110292.1"
4,1,0,1,1,0,2,1,"AL391832.3"
0,0,1,0,0,0,0,0,"OR9A4"
0,0,0,0,0,0,0,0,"AC128707.1"
0,1,0,0,0,0,1,1,"AC079313.1"
5,6,2,10,2,3,3,1,"AC078820.2"
1,2,4,0,2,0,5,0,"AC093014.1"
0,0,0,0,0,0,0,0,"AC011611.6"
9,28,13,32,13,23,16,51,"AC005841.1"
0,0,0,0,0,1,0,0,"AC025031.2"
0,0,0,0,0,0,0,0,"LINC02286"
4,1,2,4,5,1,0,2,"ATXN2-AS"
0,0,1,0,0,0,0,0,"LINC02823"
6,7,3,6,9,9,7,8,"AC010173.1"
13,13,8,4,13,9,13,9,"MAP1LC3B2"
2,0,0,1,0,0,0,0,"HIGD1AP9"
0,0,0,0,0,0,0,0,"AL158058.1"
0,0,0,0,0,0,0,0,"AC009803.2"
0,0,0,0,0,0,0,0,"AC079316.1"
0,0,0,0,0,0,0,0,"CCNG2P1"
0,0,0,0,0,0,0,0,"AC005871.2"
0,0,0,0,0,0,0,0,"AC090109.1"
0,0,0,1,1,0,0,0,"PPIAP45"
0,0,0,0,0,0,0,0,"AC026116.1"
0,0,0,0,1,0,0,0,"PPIAP44"
0,0,0,0,0,0,0,0,"AC087897.2"
0,0,0,0,0,0,0,0,"KRT128P"
0,0,0,0,0,0,0,0,"AC089987.2"
1,2,1,1,2,1,1,3,"AC044802.2"
0,0,0,0,0,0,0,0,"LINC02444"
0,0,0,0,0,0,0,0,"AC025254.1"
0,0,0,0,0,0,1,0,"MKRN9P"
4,5,9,5,19,13,7,18,"AC106782.1"
0,0,0,0,0,0,0,0,"AC007656.2"
0,0,0,0,0,0,0,0,"AC025578.1"
0,0,0,0,0,0,0,0,"AC016954.1"
0,0,0,0,0,0,0,0,"LINC02396"
4,2,0,2,0,0,0,1,"AC007622.2"
0,1,0,0,0,1,3,0,"AC079313.2"
0,0,0,0,0,0,0,0,"AC127894.1"
1,0,0,0,0,0,0,0,"AC093023.1"
0,2,7,2,0,3,1,1,"LINC02406"
0,0,0,0,0,0,0,0,"AC007115.1"
0,0,0,0,0,0,0,0,"AC133555.3"
1,1,2,0,0,0,3,2,"HSPE1P4"
0,0,0,0,0,0,0,0,"AL512356.2"
0,0,0,0,0,0,2,0,"IMMP1LP2"
0,0,0,0,0,0,0,0,"AC069228.1"
0,0,0,0,0,0,0,0,"AC107023.1"
59,55,54,144,69,62,106,113,"AC025569.1"
0,0,0,0,0,0,1,0,"LINC00485"
0,0,0,0,0,0,0,0,"AC089998.4"
0,0,0,0,0,0,0,0,"LINC02412"
0,1,0,0,0,0,0,0,"AC073655.1"
0,0,0,0,0,0,0,0,"AC079598.2"
0,0,0,0,0,0,0,0,"LINC02300"
0,5,0,3,0,0,0,0,"AC008149.1"
0,0,0,0,0,0,0,0,"AC016993.1"
0,0,0,0,0,0,0,0,"AC079598.3"
0,0,3,0,1,0,1,0,"AC008083.3"
0,0,0,0,0,0,0,0,"LINC02392"
0,0,0,0,0,0,0,0,"AC087883.1"
0,0,0,0,0,0,0,0,"AC010196.1"
0,0,0,0,0,0,0,0,"SLC7A5P2"
0,0,0,0,0,0,0,0,"AC011602.1"
0,0,0,0,0,0,0,0,"AL163973.3"
0,0,0,0,0,0,0,0,"NKX2-2-AS1"
10,9,6,6,11,7,6,15,"AC073896.4"
0,0,0,0,0,0,0,0,"AC026371.1"
0,0,0,0,0,0,0,0,"AC004801.5"
0,0,0,0,0,0,0,0,"AC008126.1"
0,0,0,0,0,0,0,0,"AC079598.4"
0,0,0,0,0,0,0,0,"AC137768.1"
8,7,5,3,13,17,7,11,"AC144548.1"
0,0,0,0,0,0,0,0,"ZNF75BP"
0,0,0,0,0,0,0,0,"AC108721.1"
0,0,0,0,0,0,0,0,"AC078886.1"
1,0,0,0,2,1,0,1,"AC009522.1"
0,0,0,0,0,0,0,0,"LINC02424"
0,0,0,0,0,0,0,0,"PRSS58"
0,0,0,0,0,0,0,0,"AC090049.2"
0,0,0,0,0,0,0,0,"AC073571.1"
1,2,0,1,0,0,0,0,"CLEC5A"
0,3,0,0,0,1,0,1,"AC063950.1"
0,0,0,0,0,0,0,0,"AC020637.1"
7,32,18,28,14,12,4,27,"AC125611.3"
0,0,0,0,0,0,0,0,"ARHGAP42P5"
0,0,0,0,0,0,0,0,"AC024257.1"
0,0,0,0,0,0,0,0,"AC133480.1"
0,0,0,0,0,0,0,0,"MTND2P17"
0,0,0,0,0,0,0,0,"AC002351.1"
2,0,0,0,0,0,0,0,"OSTF1P1"
1,3,1,2,4,1,0,3,"RPL10P13"
0,0,0,0,0,0,0,0,"AC125603.3"
0,0,0,0,0,0,0,0,"YPEL5P3"
0,0,0,0,0,0,0,0,"AC078865.1"
0,0,0,0,0,0,0,0,"AC010177.2"
2,3,4,2,1,6,1,5,"AC011773.3"
0,0,0,0,0,0,0,0,"AC073896.5"
0,0,0,0,0,0,1,0,"AC063949.1"
0,0,0,0,0,0,0,0,"AL929601.2"
0,0,0,0,0,0,0,0,"AC025260.2"
0,0,0,0,0,0,0,0,"AC007513.1"
4,2,2,6,3,2,5,5,"AC024257.2"
0,0,0,0,0,0,0,0,"AC012085.2"
0,0,0,0,0,0,0,0,"OR7K1P"
0,0,0,0,0,0,0,0,"CLUHP8"
25,72,39,69,48,44,38,67,"LINC00592"
0,0,0,0,0,0,0,0,"BTF3P2"
0,5,0,0,2,0,0,0,"AC011603.4"
2,4,3,7,4,3,1,7,"POLR2KP1"
1,0,0,0,1,0,1,1,"TESC-AS1"
0,0,0,0,0,0,0,0,"NENFP2"
1122,1985,895,1814,1241,1580,1053,2189,"CHURC1"
0,0,2,1,1,0,0,1,"BRWD1P2"
0,0,0,0,0,0,0,0,"LINC02410"
0,0,0,0,0,0,0,0,"AC090503.2"
0,0,0,0,0,0,0,0,"NUTF2P2"
151,177,116,157,173,185,123,250,"VASH1-AS1"
7,5,6,9,4,8,5,2,"AC025034.1"
1,1,1,0,0,0,0,1,"AC012464.2"
0,0,0,0,0,0,0,0,"AC233290.2"
0,0,0,0,0,0,0,0,"AC079907.2"
12,16,10,16,16,11,13,19,"AC009779.4"
0,0,0,0,1,0,0,0,"AC016152.1"
0,0,0,0,0,0,0,0,"AC084879.3"
1,15,3,3,3,4,2,5,"AL589182.1"
20,41,22,52,24,26,21,52,"C17orf49"
1,0,1,0,1,0,0,2,"KLF17P1"
2,8,0,0,1,3,2,4,"AC034102.6"
0,0,0,0,0,0,0,0,"AC090502.3"
0,0,0,0,0,0,0,0,"AC073575.3"
0,0,0,0,0,0,0,0,"AL512310.8"
1,2,0,1,0,0,0,2,"LINC02461"
0,0,0,0,0,0,0,0,"LINC02394"
2,5,1,3,3,5,2,3,"AC125611.4"
0,0,0,0,0,0,0,0,"DUX4L52"
0,1,0,0,0,0,0,1,"AC130895.1"
0,0,0,0,0,0,0,0,"AC090680.1"
0,1,0,0,1,0,0,0,"AL133304.3"
0,0,0,1,0,0,1,0,"AC090001.1"
1,3,3,0,0,0,1,1,"AC078778.1"
0,1,0,0,0,0,1,0,"AC034102.7"
0,0,0,0,0,1,0,1,"AC079384.1"
0,0,0,0,0,0,0,0,"SYF2P1"
0,1,0,1,0,0,0,0,"IFITM3P6"
0,0,0,0,0,0,0,0,"AC138932.3"
1,3,0,1,2,0,3,3,"AC079174.1"
2,3,1,1,1,1,1,1,"NSA2P2"
0,0,0,0,0,0,0,0,"AC087888.1"
1,5,1,6,4,0,1,9,"PCNPP1"
0,0,0,0,0,0,0,0,"NF1P12"
0,0,0,0,0,0,0,0,"CR383656.12"
13,17,12,22,15,13,7,25,"AC073655.2"
36,96,49,58,66,55,45,90,"RTEL1"
0,0,0,0,0,0,0,0,"CR383656.13"
0,0,0,0,0,0,0,0,"ZNF970P"
0,0,0,0,0,0,0,0,"ADI1P3"
0,0,0,0,1,0,0,1,"SLC25A3P2"
0,0,0,0,0,0,0,0,"AC079363.1"
69,158,62,147,93,138,87,213,"AC004846.1"
2,20,6,10,9,8,11,22,"AL139099.2"
0,0,0,0,0,0,0,0,"AL139021.2"
0,0,0,0,0,0,0,0,"AL355097.1"
0,0,0,0,0,0,0,0,"AL356805.1"
0,0,0,0,0,0,0,0,"AL512360.1"
0,0,0,0,0,0,0,0,"AL132819.1"
2,9,3,8,8,9,4,5,"AC068831.2"
2,4,3,1,5,2,2,5,"AL391516.1"
0,0,0,0,0,0,0,1,"AL352984.1"
0,0,0,0,0,0,0,0,"AL358913.1"
0,4,3,0,0,1,2,2,"PPT2-EGFL8"
0,2,0,0,0,0,0,2,"LINC02318"
0,0,0,0,0,0,0,0,"RPA2P1"
0,0,0,0,0,0,0,0,"AL049833.1"
0,0,0,0,0,0,0,0,"AL442163.1"
0,0,0,0,0,0,0,0,"BCAR1P1"
0,0,0,0,0,0,0,0,"AL117190.1"
0,0,0,0,0,0,0,0,"AL591767.1"
0,0,0,0,0,0,0,0,"AL512361.1"
0,0,0,0,0,0,0,0,"AC016526.1"
3,3,2,4,3,3,3,6,"LINC02320"
1,2,1,4,7,4,2,1,"ZNF578"
0,0,0,0,0,0,0,0,"AL445383.1"
0,0,0,0,0,0,0,0,"AL157955.1"
0,0,0,0,0,0,0,0,"NT5CP2"
1,2,1,0,1,0,0,0,"AC087386.1"
0,0,0,1,2,0,1,0,"AL161670.1"
1,0,0,0,0,0,0,0,"AL355102.1"
0,0,0,0,0,0,0,1,"AL158801.2"
4,1,0,0,2,4,4,1,"AL121790.1"
0,0,0,0,0,0,0,0,"LONRF2P4"
0,0,0,0,0,0,0,0,"AF123462.1"
0,0,0,0,0,0,0,0,"AC100868.1"
0,0,0,0,0,0,0,0,"AC022469.1"
0,0,0,0,0,0,0,0,"LONRF2P3"
0,0,0,0,0,0,0,0,"FXNP1"
0,0,0,0,0,0,0,0,"AL160191.1"
0,0,0,0,0,0,0,0,"OR7E105P"
1,6,1,3,0,2,1,6,"AL512791.1"
1,0,1,0,2,3,2,0,"AC013451.1"
0,0,0,0,0,0,0,0,"AL162872.1"
12,8,5,14,14,7,11,18,"RBM8B"
0,0,0,0,0,0,0,1,"AL161757.2"
62,118,67,107,77,106,87,152,"PDF"
7,28,11,24,9,8,12,31,"AL583722.2"
0,0,0,0,0,0,0,0,"AC004825.1"
0,0,0,0,0,0,0,0,"AC087633.1"
0,2,0,0,0,0,0,0,"AC048337.1"
0,0,0,0,0,0,0,0,"RNASE12"
0,0,0,0,0,0,0,0,"AL139193.1"
0,0,0,0,0,0,0,0,"OR11K2P"
0,0,0,0,0,0,0,0,"AC007956.2"
0,0,0,0,0,0,0,0,"AL118557.1"
85,128,72,133,72,100,92,198,"LINC00641"
0,0,0,0,0,0,0,0,"AC005225.1"
0,0,0,0,0,0,0,0,"AL132855.1"
0,1,0,3,2,2,1,3,"AL132777.1"
2,3,0,4,0,1,2,0,"AL133153.1"
0,0,0,0,0,0,0,0,"AL442663.2"
0,0,0,0,0,0,0,0,"AC023510.1"
3,8,6,5,5,14,6,17,"AL139099.3"
3,4,3,6,3,2,2,2,"EGILA"
0,2,0,0,1,0,1,0,"AC022404.1"
0,0,0,0,0,0,0,0,"OR11H2"
7,6,1,2,7,4,1,8,"AC016526.2"
0,0,1,0,0,0,0,0,"AL158801.3"
0,0,0,0,0,0,0,0,"PTCD2P1"
24,28,14,38,23,28,23,41,"AL132780.2"
4,15,3,10,10,13,8,13,"AL160314.2"
1,0,0,0,2,0,0,0,"AL356019.1"
0,0,0,1,0,1,0,0,"AL355096.1"
7,5,0,5,3,6,4,2,"AC012651.1"
0,0,1,0,0,0,0,0,"AL591767.2"
0,0,0,0,0,0,0,0,"AC138701.2"
4,0,1,0,0,1,0,1,"AL160237.1"
0,0,0,2,1,0,1,1,"AL139011.2"
0,0,0,0,0,0,0,0,"AL049779.1"
0,0,0,0,0,0,0,0,"PHKBP2"
0,0,0,0,0,0,0,0,"OR11G1P"
13,14,16,11,8,14,15,19,"CHMP4BP1"
5,27,8,15,5,8,8,16,"AL161668.3"
3,5,3,6,2,7,0,4,"AC005726.1"
0,0,0,0,0,0,0,0,"AC007686.2"
0,0,0,0,0,2,0,5,"LINC02313"
0,0,0,0,0,0,0,0,"LINC02207"
0,1,0,0,0,0,0,2,"PPIAP6"
0,0,0,0,0,0,0,0,"AC009396.1"
1,2,2,1,0,1,1,1,"LINC00640"
0,0,0,0,0,0,0,0,"AL133240.1"
0,0,0,0,0,0,0,0,"TRAV15"
29,14,12,25,12,25,37,12,"LINC02251"
0,0,0,1,0,1,2,0,"SPESP1"
0,0,0,0,0,0,0,0,"SRMP2"
0,0,0,0,0,0,0,0,"LINC02277"
0,0,0,0,0,1,0,0,"AC023310.1"
0,0,0,0,0,0,0,0,"AC027013.1"
0,0,0,0,0,0,0,0,"AL049835.1"
0,0,0,0,0,0,0,0,"ZFP64P1"
0,0,0,0,0,0,0,0,"AL121603.1"
0,0,0,0,0,0,0,0,"OR11J5P"
0,0,0,0,0,0,0,0,"AL352955.1"
0,0,0,0,0,0,0,0,"AL359682.1"
0,2,0,0,3,4,1,0,"DIO3OS"
0,0,0,0,0,0,0,0,"LINC02287"
0,0,0,0,1,0,0,0,"AL845552.1"
0,0,0,0,0,0,0,0,"EIF3LP1"
9,6,3,5,8,4,4,5,"LINC02290"
0,0,0,0,0,0,0,0,"AL352979.1"
1,10,3,12,10,7,3,20,"AL157871.1"
0,0,0,0,0,0,0,0,"AL442163.2"
0,0,0,0,0,0,0,0,"AL163642.1"
0,0,0,0,0,0,0,0,"AC116612.1"
0,0,0,0,0,0,0,0,"AL049870.1"
0,0,0,0,0,0,0,0,"AC007954.1"
0,0,0,0,0,0,0,0,"LINC02295"
6,17,13,17,9,15,13,13,"LINC00239"
0,0,0,0,0,0,0,0,"AC006349.1"
0,2,0,0,0,1,0,2,"AL355075.2"
0,0,0,0,0,0,0,0,"AL133167.1"
0,0,0,0,1,0,0,0,"AC004817.1"
0,0,0,0,0,0,0,0,"AL121579.1"
1,3,2,0,0,0,3,5,"AL359317.1"
0,0,0,0,1,0,0,0,"AL157871.2"
0,1,0,0,0,1,0,0,"NT5CP1"
0,21,2,3,4,2,0,13,"AL049830.3"
6,9,4,17,6,14,7,9,"AL049828.1"
0,1,0,0,0,0,0,0,"ASB9P1"
0,0,0,0,0,0,0,0,"AP001781.2"
0,0,0,0,0,0,0,0,"BANF1P1"
4,3,2,4,4,5,7,3,"LINC02305"
1,3,0,3,1,3,3,8,"AL132712.1"
1,0,0,0,1,0,0,0,"AL079307.1"
0,0,0,0,0,0,0,0,"FKBP1BP1"
0,0,0,0,0,0,0,0,"FRMD6-AS2"
0,0,0,0,0,0,0,0,"AL133279.1"
0,9,0,4,4,2,7,12,"AC068896.3"
0,0,0,0,0,0,0,0,"AC107958.1"
0,0,0,0,0,0,0,0,"OR4K4P"
0,0,0,0,0,0,0,0,"AC068831.3"
0,0,0,0,0,0,0,0,"GLRXP2"
1,0,4,2,4,3,4,4,"RHOXF1-AS1"
0,0,0,0,0,0,0,0,"CENPUP2"
0,0,0,0,0,0,0,0,"LINC00645"
0,0,0,0,0,0,0,1,"AL161713.1"
0,0,0,0,0,0,0,0,"OR7E106P"
0,1,0,0,0,0,0,0,"AC104035.1"
0,0,0,0,0,0,0,0,"FAM204DP"
1,1,0,0,0,0,1,0,"AL157911.1"
0,11,4,3,1,3,0,7,"AC025162.1"
1,0,0,0,0,0,0,0,"SPECC1L-ADORA2A"
0,0,0,0,0,0,0,0,"LINC02322"
0,0,0,0,0,0,0,0,"AC245505.1"
0,0,0,0,0,2,0,1,"AL121852.1"
37,50,32,36,32,41,22,44,"AC005519.1"
1,8,10,13,5,5,2,13,"AL157912.1"
15,24,7,20,12,15,7,21,"AL359232.1"
0,0,0,0,0,0,0,0,"AC106028.1"
0,0,0,0,0,0,0,0,"PSMA3P"
0,0,0,0,0,0,0,0,"OR4N1P"
3,4,0,1,0,0,0,0,"BLZF2P"
0,1,0,0,0,0,0,0,"AC007376.1"
0,0,0,0,0,0,0,0,"DUX4L16"
9,23,6,20,19,10,7,34,"RHOQP1"
1,1,0,1,0,0,0,1,"AC007376.2"
0,0,0,0,0,0,0,0,"H3P40"
0,0,0,0,0,0,0,0,"PTTG4P"
3,0,0,0,0,1,1,1,"AL133467.1"
0,1,0,0,0,0,0,0,"AL163195.2"
0,0,0,0,0,0,0,0,"AL163974.1"
0,0,0,0,0,0,0,0,"SNRPGP1"
0,1,0,0,0,0,0,0,"AC008015.1"
0,0,2,0,0,0,0,1,"AL136298.1"
0,2,0,0,1,0,0,0,"AL157871.3"
0,0,0,0,0,0,0,0,"LINC01500"
0,0,0,0,0,0,0,0,"FAM181A-AS1"
0,0,0,0,0,0,0,0,"ZNF519P3"
3,2,0,0,1,1,1,0,"LINC02274"
0,0,0,0,0,0,0,0,"AC006530.1"
0,0,0,0,0,0,0,0,"TRIM6-TRIM34"
1,0,0,0,0,1,0,2,"NBEAP1"
3,2,2,4,2,10,2,7,"PPIAP4"
0,0,0,0,0,0,0,0,"AL391152.1"
30,40,23,50,20,19,30,61,"AL583810.1"
0,0,0,0,0,0,0,0,"AC021979.1"
0,0,0,0,0,0,0,0,"AL110118.1"
0,0,0,0,0,0,0,0,"SERPINA2"
0,0,0,0,0,0,0,0,"AL512357.1"
7,9,3,2,12,5,5,5,"AL355922.2"
0,0,0,0,0,0,0,0,"AL359238.1"
0,0,0,0,0,0,0,0,"AL162464.1"
0,0,0,0,0,0,1,0,"LINC01629"
5,5,5,4,2,7,1,7,"AC005225.2"
4,9,3,9,9,12,10,17,"AL161668.4"
3,3,4,1,3,0,1,0,"DYNLL1P2"
17,1,19,8,10,7,15,11,"DNAJC19P9"
0,0,0,0,0,0,0,0,"LINC-ROR"
0,0,0,0,0,0,0,0,"AF111169.1"
10,19,3,9,12,10,16,16,"YBX2P2"
0,0,0,0,0,0,0,1,"RPL21P7"
0,0,0,0,0,0,0,0,"AL117187.1"
0,1,0,0,0,0,0,0,"LINC02303"
0,0,0,0,0,0,0,0,"RPL21P9"
0,0,0,0,0,0,0,0,"AL136298.2"
0,1,0,3,0,1,0,0,"AL135838.1"
0,0,0,0,0,0,0,0,"AL442163.3"
0,0,0,0,0,0,1,0,"AL121820.1"
0,0,0,0,0,0,0,0,"SERPINE4P"
0,0,0,0,0,0,0,0,"OR11H5P"
0,0,0,1,0,1,1,0,"COX7A2P1"
0,0,0,0,0,0,0,0,"AC103996.1"
2,2,0,0,0,1,0,0,"AC126603.1"
0,0,0,0,0,0,0,0,"AL391261.1"
2,4,4,10,2,4,4,5,"LINC02292"
0,0,2,0,0,0,0,2,"AC110023.1"
0,0,0,0,0,0,0,0,"AC135626.1"
1,2,1,3,0,0,1,0,"AL049870.2"
453,686,429,784,564,691,588,1151,"AL160006.1"
0,0,0,0,0,0,0,0,"AL121821.2"
0,0,0,0,0,0,0,0,"AC008056.1"
0,0,0,0,0,0,0,0,"AL389895.1"
0,0,0,0,0,0,0,0,"AL359212.1"
3,0,0,1,0,2,1,2,"RPL21P5"
0,0,0,0,0,0,0,0,"OR4T1P"
0,0,1,0,0,1,0,0,"AL133371.1"
12,11,4,18,9,20,10,11,"BCL2L2-PABPN1"
0,0,2,0,0,1,0,2,"SYNJ2BP-COX16"
0,1,2,3,1,3,1,9,"HSPE1P2"
2,0,2,9,4,4,4,3,"AL049780.1"
13,12,11,17,18,26,16,21,"LINC00930"
0,0,0,0,0,0,0,1,"UBE2CP1"
0,0,0,0,0,0,0,0,"AL392023.1"
0,0,0,0,0,0,0,0,"HSBP1P1"
3,3,2,2,1,1,0,3,"SEC23A-AS1"
0,2,0,1,0,1,0,0,"AC005520.3"
0,0,0,0,0,1,0,0,"AC026495.1"
81,113,59,143,86,95,84,134,"ARHGAP5-AS1"
0,0,0,0,0,0,0,0,"AL160236.1"
31,25,7,19,11,7,11,19,"AL136018.1"
3,0,0,1,1,1,0,2,"AL139021.3"
13,15,6,21,11,22,5,11,"TRIM34"
0,0,0,1,0,0,0,1,"AC006146.1"
0,0,2,0,2,0,0,0,"AL079303.1"
0,0,0,0,0,0,0,0,"AC022469.2"
0,0,0,0,0,0,0,0,"AL117190.2"
0,0,0,0,0,1,0,0,"AC068831.4"
2,2,3,1,2,4,1,1,"AL157871.4"
11,35,5,23,7,9,4,34,"HIF1A-AS3"
0,0,0,0,0,0,1,0,"COX6CP11"
0,0,0,0,0,0,0,0,"AL049874.3"
0,0,0,0,0,0,1,0,"AL132639.1"
0,0,0,0,0,0,0,0,"AL160313.3"
7,19,9,23,10,17,11,18,"LINC01397"
58,48,79,78,79,75,52,92,"AC011448.1"
0,0,0,0,0,0,0,0,"LINC02308"
0,0,0,0,0,0,0,0,"AC091544.2"
0,0,0,0,0,0,0,0,"AC022826.2"
0,0,0,0,0,0,0,0,"LINC02317"
0,2,0,1,2,0,3,5,"AC121758.2"
0,0,0,0,0,0,0,0,"AL132994.2"
0,0,0,0,0,0,0,0,"AL355836.1"
13,17,12,11,13,21,10,14,"AL132989.1"
0,0,0,0,0,0,0,0,"AL355095.1"
0,0,0,0,0,0,0,0,"BMS1P16"
0,0,0,0,0,0,0,0,"AL359219.1"
0,0,0,0,0,0,0,0,"AL358334.1"
1,11,2,0,0,3,3,4,"LINC01269"
0,0,0,0,0,0,0,0,"AL162464.2"
0,0,0,0,0,0,0,0,"AL355102.2"
0,1,0,2,2,0,0,0,"SALL4P7"
0,0,0,0,0,0,0,0,"AL133368.2"
0,0,0,0,0,0,0,0,"LINC02319"
0,1,0,0,2,1,1,2,"AC005225.3"
1,0,0,0,0,0,0,0,"AL359233.1"
0,0,0,0,0,0,0,0,"AL139317.1"
0,0,0,0,0,0,0,0,"AL357093.1"
0,0,0,0,0,0,0,0,"LINC00871"
55,45,35,64,38,82,52,64,"LINC00638"
3,1,2,3,1,4,2,0,"AL137786.1"
0,0,0,0,0,0,0,0,"AL161757.3"
7,14,7,17,8,14,8,23,"SRP54-AS1"
0,0,0,0,0,0,0,0,"AC245505.2"
0,0,0,0,0,0,0,0,"SLC20A1P3"
0,0,0,0,0,0,0,0,"AC023310.2"
24,76,31,48,51,31,31,69,"SLC25A21-AS1"
0,0,0,0,0,0,0,0,"LINC01193"
30,85,16,50,27,51,22,50,"AL358334.2"
0,0,0,0,0,0,0,0,"CXADRP2"
0,0,0,0,1,1,0,0,"C20orf141"
0,0,0,0,0,0,0,0,"AL139193.2"
0,0,0,0,0,0,0,0,"AL132711.1"
0,0,0,0,0,0,0,0,"LINC02311"
0,0,0,0,0,0,0,0,"AC009396.2"
0,0,0,0,0,0,0,0,"OR11H3P"
0,0,0,0,0,0,0,0,"CKAP2P1"
0,0,0,0,0,0,0,0,"AF099810.1"
14,86,9,54,22,37,24,67,"PRC1-AS1"
0,0,0,0,0,0,0,0,"DUXAP6"
343,168,235,204,342,327,242,231,"AL135999.1"
0,0,0,0,0,0,0,0,"AL162231.3"
0,0,0,0,0,0,0,0,"AL355102.3"
0,0,0,0,0,0,0,0,"ITPK1-AS1"
0,1,0,1,0,0,0,1,"AL356020.1"
28,33,13,40,15,16,21,40,"AC025884.1"
5,2,2,1,3,0,8,1,"LINC02328"
6,5,8,7,8,13,6,15,"AL049873.2"
0,0,0,0,3,0,0,0,"LINC00637"
0,0,0,0,0,0,0,0,"AL583722.3"
0,0,1,0,0,0,0,0,"SUB1P2"
76,151,72,125,107,93,77,188,"AL121603.2"
0,0,0,0,0,0,0,0,"ENO1P2"
0,0,0,1,0,0,0,0,"AL691403.1"
5,3,4,5,3,6,5,8,"H2AZ2P1"
0,0,0,0,0,0,0,0,"LINC02833"
0,0,0,0,0,1,0,0,"LINC02301"
67,89,50,79,64,85,52,117,"AL132800.1"
0,0,0,0,0,0,0,0,"AL358334.3"
0,0,0,0,0,0,0,0,"AL162632.2"
0,0,0,0,0,0,0,0,"AL356022.1"
0,0,0,0,0,0,0,0,"AL359399.1"
0,1,3,2,2,3,0,8,"AL110504.1"
0,0,0,0,0,0,0,0,"AL358335.1"
0,0,0,0,0,0,0,0,"AL358335.2"
0,0,0,0,0,0,0,0,"AL357093.2"
0,0,0,0,0,0,0,0,"AL359792.1"
0,0,0,0,0,0,0,0,"LINC01579"
0,3,0,5,0,0,1,3,"AL133453.1"
0,0,0,0,0,0,0,0,"AL137100.1"
0,0,2,2,4,0,2,0,"AL049779.2"
0,0,0,0,1,0,0,0,"AL355076.2"
0,0,0,0,0,0,0,0,"AC116903.1"
0,0,0,0,0,0,0,0,"MTND4P33"
0,0,0,0,0,0,0,0,"AC122685.1"
0,0,0,0,0,0,0,0,"AL049874.4"
0,0,0,0,0,0,0,0,"AC107958.2"
2,3,1,4,2,1,4,2,"DIO2-AS1"
0,0,0,0,0,0,0,0,"AC060814.1"
31,83,30,98,48,72,37,156,"AL356019.2"
5,2,14,8,2,7,15,11,"RAP1AP"
0,0,0,0,0,0,0,0,"LINC02330"
0,0,0,0,0,0,0,0,"BCAR1P2"
0,0,0,0,1,0,0,0,"AL355922.3"
0,0,0,0,0,0,0,0,"AC087636.1"
0,0,0,0,0,0,0,0,"NANOGP7"
0,0,0,0,0,0,0,0,"AL161757.4"
1,2,0,1,2,3,0,5,"HIF1A-AS1"
0,0,0,0,0,0,1,0,"AL161670.2"
0,0,0,0,0,0,0,0,"LINC01568"
0,0,0,0,0,0,0,0,"BMS1P15"
2,0,1,2,1,2,0,4,"AL589743.3"
0,0,0,0,0,0,0,0,"AL121694.1"
0,0,0,0,0,0,0,0,"KRT18P6"
0,0,0,0,0,0,0,0,"AL355773.1"
0,0,0,0,0,0,0,0,"LINC01580"
0,0,0,0,0,0,0,0,"SEPHS1P2"
0,0,0,0,0,1,0,0,"CKS1BP1"
2,4,1,3,5,3,2,4,"AL162171.1"
1,1,0,2,1,0,2,0,"AL121594.1"
0,0,1,0,1,0,0,0,"LINC00520"
0,0,0,0,0,0,0,0,"AL137230.2"
0,0,0,0,0,0,0,0,"AL355102.4"
36,71,27,65,46,50,43,63,"DUX4L27"
0,0,0,0,0,0,0,0,"AL132719.1"
0,0,0,0,0,1,0,0,"AL133241.1"
0,0,0,0,0,0,0,0,"AC023310.3"
0,4,1,5,0,0,2,1,"AL133153.2"
0,0,0,0,0,0,0,0,"ZNF519P2"
0,1,0,1,0,0,0,1,"AL136038.4"
0,0,0,0,0,0,0,0,"AL139317.2"
0,0,0,0,0,0,0,0,"AL355103.1"
0,0,0,0,0,0,0,0,"LINC01148"
2,1,1,2,0,3,1,0,"ADIPOR1P2"
0,0,0,0,0,0,0,0,"OR11H7"
0,0,0,0,0,0,0,0,"AL359237.1"
2,0,2,0,0,1,2,1,"LINC02310"
0,0,0,0,0,0,0,0,"AL133371.2"
17,12,13,14,10,19,10,12,"AL583810.2"
0,0,0,0,0,0,0,0,"TRAV33"
2,7,4,5,6,5,5,14,"AL442663.3"
0,0,0,0,0,0,0,0,"LINC02329"
0,1,0,0,0,0,0,0,"LINC02820"
0,0,0,0,0,0,0,0,"AC121758.3"
0,0,0,0,0,0,0,0,"OR4C13"
3,13,5,11,5,4,4,10,"RNASE4"
2,0,0,0,0,0,0,2,"LINC02289"
0,0,0,0,0,0,1,0,"AF111167.1"
0,0,0,0,0,0,0,0,"OR4K16P"
0,0,0,0,0,0,0,0,"AL160314.3"
3,8,0,6,0,5,5,7,"AL122035.1"
