run_id,statistic,source,condition,score,p_value,ranking
4,consensus,TBX18,t,0.0470235870263551,0.962494428591325,477
4,consensus,TBX2,t,-0.0982306127540832,0.921749174544859,547
4,consensus,TBX20,t,0.124657068379222,0.900795046672552,437
4,consensus,TBX21,t,1.53482958138422,0.124825694488556,36
4,consensus,TBX3,t,-1.09316564433162,0.274321078288053,728
4,consensus,TBX5,t,0.754115952939806,0.450779598996861,124
4,consensus,TBX6,t,0.119122474743179,0.905178325250262,440
4,consensus,TBXT,t,0.265121591009989,0.790915795083665,349
4,consensus,TCF12,t,0.128888204705826,0.897446110098599,435
4,consensus,TCF20,t,0.489610375571134,0.624409633033561,224
4,consensus,TCF21,t,0.066400208710832,0.947059204044101,464
4,consensus,TCF3,t,1.18839104608997,0.234679382409089,58
4,consensus,TCF4,t,0.189172204579826,0.849957851847879,391
4,consensus,TCF7,t,0.456497208504535,0.648032477733906,243
4,consensus,TCF7L2,t,0.329791834747622,0.741557257466518,312
4,consensus,TEAD1,t,-0.406136339727906,0.684642426006351,660
4,consensus,TEAD2,t,0.0178172139491847,0.98578467219408,491
4,consensus,TEAD4,t,0.203276754986607,0.83891872306193,383
4,consensus,TEF,t,-0.0998790197801354,0.920440372839638,549
4,consensus,TET1,t,-0.320854730639322,0.748320481226272,641
4,consensus,TFAM,t,-0.661446011370011,0.50832632690851,702
4,consensus,TFAP2A,t,0.549134840884655,0.582912916710945,193
4,consensus,TFAP2B,t,0.427007151551991,0.669374118776391,261
4,consensus,TFAP2C,t,0.269983918791963,0.78717262531134,345
4,consensus,TFAP2D,t,0.8743439403835,0.381930976754115,90
4,consensus,TFAP4,t,0.408228998343732,0.683105560503062,271
4,consensus,TFCP2,t,0.181573391444409,0.855917532249201,396
4,consensus,TFDP1,t,-1.88426764919536,0.0595287810235809,738
4,consensus,TFDP2,t,-0.3832959453301,0.701500345283896,654
4,consensus,TFDP3,t,0.239524200906874,0.810699132919326,368
4,consensus,TFE3,t,-0.133390432803652,0.893884611311342,566
4,consensus,TFEB,t,0.3209233773699,0.748268457636703,315
4,consensus,TGFB1I1,t,0.215229891765104,0.829588086742261,376
4,consensus,TGIF1,t,-0.46036784926167,0.645252207787008,672
4,consensus,THAP11,t,-0.204386912129199,0.838051156927873,598
4,consensus,THRA,t,0.413738889645487,0.679065342747255,269
